t_s,ax_g,ay_g,az_g
239.040,-0.18141,-0.15601,1.03323
239.050,-0.19290,-0.10404,1.00517
239.060,-0.16972,-0.15500,0.95588
239.070,-0.15678,-0.13819,0.98338
239.080,-0.17054,-0.16435,0.96584
239.090,-0.16030,-0.14812,0.91704
239.100,-0.16925,-0.16188,0.88389
239.110,-0.17026,-0.17326,0.87611
239.120,-0.11851,-0.18682,0.77562
239.130,-0.12694,-0.16563,0.77888
239.140,-0.12122,-0.14423,0.68892
239.150,-0.14320,-0.13798,0.68143
239.160,-0.09517,-0.16235,0.62091
239.170,-0.12749,-0.15758,0.58069
239.180,-0.13233,-0.14077,0.57913
239.190,-0.11835,-0.13007,0.48932
239.200,-0.06245,-0.12177,0.52148
239.210,-0.09888,-0.12085,0.50619
239.220,-0.06988,-0.10886,0.52558
239.230,0.02956,-0.09567,0.57286
239.240,0.02122,-0.12569,0.61999
239.250,0.02227,-0.07218,0.67951
239.260,0.05254,-0.03442,0.72611
239.270,0.07935,-0.00767,0.84303
239.280,0.15321,0.00292,0.94051
239.290,0.20238,-0.00365,1.03371
239.300,0.25104,-0.01400,1.13442
239.310,0.21016,0.01397,1.21759
239.320,0.24187,0.02457,1.27820
239.330,0.27796,0.02610,1.36765
239.340,0.33878,0.04934,1.42646
239.350,0.29363,0.06677,1.48019
239.360,0.26647,0.06574,1.49817
239.370,0.20836,0.12359,1.55137
239.380,0.15604,0.12728,1.51691
239.390,0.15799,0.12307,1.48435
239.400,0.10901,0.13932,1.45645
239.410,0.05650,0.14408,1.41508
239.420,0.00434,0.12814,1.39953
239.430,-0.05152,0.18220,1.31173
239.440,-0.10121,0.13281,1.24131
239.450,-0.09385,0.11537,1.17820
239.460,-0.17291,0.15112,1.15723
239.470,-0.18693,0.15702,1.15350
239.480,-0.20075,0.13630,1.07535
239.490,-0.19690,0.16269,1.03148
239.500,-0.23222,0.13584,1.04614
239.510,-0.19391,0.10934,1.00746
239.520,-0.21878,0.10665,0.95159
239.530,-0.20101,0.11365,0.96565
239.540,-0.15386,0.10398,0.95744
239.550,-0.19474,0.11801,0.85992
239.560,-0.15036,0.10165,0.87667
239.570,-0.13561,0.04480,0.79049
239.580,-0.14221,0.06410,0.75824
239.590,-0.14511,0.03419,0.69496
239.600,-0.09561,0.08016,0.66681
239.610,-0.13380,0.02392,0.60616
239.620,-0.12361,0.04037,0.50621
239.630,-0.12597,0.01590,0.45029
239.640,-0.10376,-0.01554,0.43047
239.650,-0.06984,-0.00626,0.45741
239.660,-0.07092,0.00932,0.41172
239.670,-0.07744,0.02175,0.47498
239.680,0.01136,0.01762,0.55935
239.690,0.02131,-0.02249,0.62693
239.700,0.10347,0.00791,0.67401
239.710,0.13637,0.01845,0.81980
239.720,0.20261,0.00771,0.91449
239.730,0.20905,-0.01173,1.04268
239.740,0.25575,-0.00555,1.16411
239.750,0.28967,-0.00569,1.27834
239.760,0.28619,0.01665,1.38394
239.770,0.34513,0.01972,1.45088
239.780,0.28420,-0.00498,1.50999
239.790,0.31910,-0.02104,1.57658
239.800,0.27344,-0.02768,1.56986
239.810,0.21771,-0.03136,1.53659
239.820,0.17653,-0.03526,1.52939
239.830,0.11797,-0.05707,1.45082
239.840,0.04281,-0.01554,1.42489
239.850,-0.00352,-0.07964,1.36964
239.860,-0.05156,-0.04743,1.30897
239.870,-0.13547,-0.12736,1.23837
239.880,-0.15163,-0.09936,1.15125
239.890,-0.24330,-0.11130,1.11233
239.900,-0.25128,-0.11064,1.10552
239.910,-0.21333,-0.13302,1.04306
239.920,-0.23595,-0.10812,1.01977
239.930,-0.24033,-0.15015,1.00988
239.940,-0.21470,-0.17448,1.00066
239.950,-0.20883,-0.18070,0.93916
239.960,-0.20689,-0.17698,0.89624
239.970,-0.20677,-0.15763,0.89659
239.980,-0.20208,-0.15686,0.84332
239.990,-0.13901,-0.19996,0.74159
240.000,-0.15546,-0.19081,0.67209
240.010,-0.12209,-0.19285,0.61865
240.020,-0.14437,-0.17178,0.54105
240.030,-0.12078,-0.13911,0.47343
240.040,-0.11848,-0.14499,0.44295
240.050,-0.09726,-0.12533,0.39090
240.060,-0.07112,-0.10727,0.42656
240.070,-0.04859,-0.11793,0.44581
240.080,-0.02288,-0.11412,0.49866
240.090,0.06552,-0.08109,0.57211
240.100,0.13574,-0.03258,0.67074
240.110,0.19316,-0.01573,0.77559
240.120,0.20410,-0.00441,0.91514
240.130,0.25104,0.03501,1.06012
240.140,0.29678,0.04085,1.25635
240.150,0.33472,0.05275,1.34405
240.160,0.35306,0.04866,1.43815
240.170,0.33374,0.12499,1.54002
240.180,0.30680,0.11575,1.57329
240.190,0.30384,0.12505,1.60485
240.200,0.18430,0.14649,1.61549
240.210,0.19352,0.19086,1.56420
240.220,0.10962,0.19079,1.51051
240.230,0.07373,0.17141,1.44912
240.240,0.00969,0.19325,1.34681
240.250,-0.05412,0.21120,1.30492
240.260,-0.13820,0.19403,1.25647
240.270,-0.19862,0.18764,1.15766
240.280,-0.22439,0.13943,1.11414
240.290,-0.22186,0.20021,1.05273
240.300,-0.26830,0.14708,1.02056
240.310,-0.20541,0.12111,1.02512
240.320,-0.23044,0.11213,0.97985
240.330,-0.19984,0.11991,0.95739
240.340,-0.22973,0.13491,0.90946
240.350,-0.19745,0.13627,0.85074
240.360,-0.20404,0.10772,0.81673
240.370,-0.13535,0.12365,0.68530
240.380,-0.15139,0.06939,0.62657
240.390,-0.13050,0.06197,0.55523
240.400,-0.13376,0.01926,0.48881
240.410,-0.11571,0.03600,0.41946
240.420,-0.11634,-0.00139,0.38697
240.430,-0.09047,0.00557,0.39396
240.440,-0.05587,0.03899,0.35859
240.450,-0.00391,-0.01243,0.46088
240.460,0.04758,-0.01469,0.50830
240.470,0.15312,-0.02162,0.62902
240.480,0.19240,0.02604,0.76237
240.490,0.18498,0.04060,0.92015
240.500,0.27489,0.00374,1.09744
240.510,0.31762,0.02140,1.20486
240.520,0.38591,-0.02376,1.35341
240.530,0.37177,0.02055,1.49696
240.540,0.38624,-0.02265,1.55506
240.550,0.30954,-0.00017,1.58649
240.560,0.28677,-0.02026,1.65477
240.570,0.30360,-0.06537,1.61172
240.580,0.19525,-0.05314,1.60205
240.590,0.09932,-0.04157,1.51150
240.600,0.04696,-0.09260,1.46582
240.610,-0.05316,-0.06123,1.36513
240.620,-0.10436,-0.10780,1.26479
240.630,-0.18309,-0.08154,1.18029
240.640,-0.21155,-0.13273,1.13698
240.650,-0.23136,-0.10981,1.09145
240.660,-0.21396,-0.11518,1.03676
240.670,-0.22835,-0.14704,0.99025
240.680,-0.21680,-0.15642,0.98066
240.690,-0.21597,-0.13488,0.98255
240.700,-0.18214,-0.18831,0.91609
240.710,-0.19932,-0.18937,0.84672
240.720,-0.18195,-0.16960,0.79887
240.730,-0.14774,-0.17515,0.73343
240.740,-0.15302,-0.18691,0.61930
240.750,-0.14090,-0.20196,0.54751
240.760,-0.13650,-0.15086,0.46989
240.770,-0.09743,-0.18487,0.39875
240.780,-0.07956,-0.10147,0.33822
240.790,-0.09284,-0.15518,0.36161
240.800,-0.08010,-0.13513,0.32633
240.810,-0.01328,-0.08575,0.41226
240.820,0.03826,-0.05928,0.50389
240.830,0.13505,-0.06594,0.63190
240.840,0.20230,0.01226,0.82125
240.850,0.22739,0.01050,0.94936
240.860,0.29060,0.02459,1.14359
240.870,0.32235,0.06258,1.28335
240.880,0.38506,0.10361,1.42889
240.890,0.39290,0.13488,1.52523
240.900,0.40031,0.12821,1.62259
240.910,0.36456,0.11851,1.63568
240.920,0.31813,0.13612,1.64237
240.930,0.21107,0.14769,1.61128
240.940,0.15479,0.17505,1.54462
240.950,0.10660,0.19764,1.49044
240.960,-0.00222,0.20718,1.42374
240.970,-0.09712,0.22850,1.31361
240.980,-0.11115,0.16469,1.22380
240.990,-0.18810,0.20342,1.20836
241.000,-0.09738,0.13927,1.07366
241.010,-0.12984,0.07148,1.07498
241.020,-0.14199,0.13374,1.04237
241.030,-0.11257,0.17579,1.04820
241.040,-0.16610,0.13272,1.01183
241.050,-0.10892,0.11909,0.99899
241.060,-0.14586,0.10280,0.98590
241.070,-0.12382,0.10799,0.96808
241.080,-0.11675,0.12893,0.95874
241.090,-0.12153,0.08595,0.92386
241.100,-0.12118,0.11137,0.92785
241.110,-0.10682,0.09135,0.94748
241.120,-0.11397,0.10920,0.84643
241.130,-0.04960,0.09312,0.84023
241.140,-0.09449,0.06992,0.80051
241.150,-0.05842,0.06358,0.74220
241.160,-0.05819,0.04998,0.74463
241.170,-0.06862,0.07118,0.68516
241.180,-0.07527,0.03550,0.64767
241.190,-0.06438,0.04553,0.66010
241.200,-0.05099,0.03564,0.60276
241.210,-0.05259,0.00925,0.61675
241.220,-0.07565,0.03737,0.59632
241.230,-0.06763,-0.00036,0.58888
241.240,0.01493,0.01868,0.61127
241.250,-0.04893,0.03876,0.63629
241.260,0.02955,0.02683,0.64954
241.270,0.04535,0.02477,0.68813
241.280,0.07972,0.00289,0.76420
241.290,0.08154,0.03979,0.86201
241.300,0.13976,-0.00016,0.83961
241.310,0.16492,0.03052,0.91964
241.320,0.24276,0.04123,0.99474
241.330,0.21455,-0.01652,1.07952
241.340,0.26000,0.00474,1.13619
241.350,0.21992,0.00157,1.23311
241.360,0.28214,0.01550,1.25059
241.370,0.27247,-0.01052,1.32146
241.380,0.27347,-0.01691,1.36097
241.390,0.26761,0.00310,1.42108
241.400,0.28370,-0.00961,1.41946
241.410,0.23638,-0.00420,1.40181
241.420,0.19191,0.01330,1.43197
241.430,0.16694,-0.04055,1.39513
241.440,0.16357,-0.01453,1.36879
241.450,0.12151,-0.02851,1.38668
241.460,0.04585,-0.02103,1.32235
241.470,0.05041,-0.03843,1.30367
241.480,-0.01690,-0.05582,1.24544
241.490,-0.01980,-0.03018,1.22094
241.500,-0.07492,0.01129,1.20643
241.510,-0.09083,-0.05245,1.14729
241.520,-0.11804,-0.07141,1.10482
241.530,-0.09392,-0.07800,1.05806
241.540,-0.12853,-0.05126,1.07849
241.550,-0.11887,-0.09395,1.05011
241.560,-0.08933,-0.05673,1.02955
241.570,-0.14564,-0.12151,1.00576
241.580,-0.11277,-0.09065,1.01465
241.590,-0.15073,-0.08652,0.96742
241.600,-0.10411,-0.08930,0.96911
241.610,-0.13716,-0.09485,0.97311
241.620,-0.11322,-0.10681,0.91292
241.630,-0.09458,-0.09171,0.87447
241.640,-0.08489,-0.13638,0.83529
241.650,-0.11885,-0.13028,0.79591
241.660,-0.10646,-0.12529,0.76550
241.670,-0.07341,-0.08634,0.75340
241.680,-0.08982,-0.10436,0.68439
241.690,-0.10688,-0.09659,0.63732
241.700,-0.07568,-0.10922,0.59814
241.710,-0.06999,-0.08356,0.53321
241.720,-0.05465,-0.12406,0.54069
241.730,-0.03469,-0.09322,0.51405
241.740,-0.01903,-0.08035,0.56596
241.750,-0.02246,-0.07545,0.53621
241.760,0.01025,-0.06141,0.55981
241.770,0.06659,-0.03224,0.59975
241.780,0.07011,-0.02585,0.68026
241.790,0.10840,0.00643,0.71130
241.800,0.12269,-0.04549,0.85642
241.810,0.18834,0.04005,0.94730
241.820,0.22999,0.01156,1.01387
241.830,0.21409,0.06522,1.14541
241.840,0.25744,0.04482,1.21300
241.850,0.26890,0.07460,1.29363
241.860,0.32363,0.05933,1.38338
241.870,0.27131,0.06967,1.44444
241.880,0.30040,0.11806,1.44184
241.890,0.29948,0.06479,1.45747
241.900,0.26327,0.10447,1.48625
241.910,0.21731,0.15374,1.51684
241.920,0.19321,0.13861,1.44837
241.930,0.16249,0.13651,1.44952
241.940,0.09233,0.19056,1.36807
241.950,0.00176,0.20219,1.33604
241.960,0.02294,0.16795,1.27644
241.970,-0.03528,0.19526,1.24516
241.980,-0.08227,0.20061,1.19149
241.990,-0.15335,0.16910,1.12672
242.000,-0.14480,0.15706,1.09663
242.010,-0.17407,0.16576,1.05253
242.020,-0.19140,0.13046,1.05142
242.030,-0.17369,0.16548,1.00360
242.040,-0.17995,0.14122,1.00533
242.050,-0.17253,0.14188,0.99103
242.060,-0.13929,0.13392,0.97386
242.070,-0.13839,0.10800,0.94750
242.080,-0.14262,0.11579,0.90822
242.090,-0.13517,0.08071,0.84039
242.100,-0.12335,0.08961,0.79810
242.110,-0.11248,0.06848,0.74512
242.120,-0.09068,0.06493,0.70385
242.130,-0.11895,0.02938,0.66781
242.140,-0.06457,0.05847,0.57464
242.150,-0.07630,0.06981,0.53082
242.160,-0.13421,0.05728,0.51950
242.170,-0.06502,0.06965,0.44081
242.180,-0.02783,0.02381,0.48921
242.190,-0.01661,0.02880,0.48244
242.200,-0.00188,0.05282,0.48943
242.210,0.04212,0.02939,0.55252
242.220,0.08918,0.03194,0.67039
242.230,0.14704,0.06801,0.72197
242.240,0.15104,0.01841,0.85614
242.250,0.21407,0.01173,1.00151
242.260,0.30212,-0.00051,1.08187
242.270,0.30674,0.01139,1.20128
242.280,0.36430,0.03520,1.35502
242.290,0.40986,0.02344,1.38345
242.300,0.34388,0.03733,1.47976
242.310,0.31974,0.01200,1.54096
242.320,0.31479,-0.04463,1.52974
242.330,0.30596,0.00739,1.54155
242.340,0.26191,-0.00931,1.53538
242.350,0.22756,-0.01841,1.51803
242.360,0.12129,-0.00198,1.44860
242.370,0.06997,-0.04053,1.39529
242.380,-0.01419,-0.03288,1.34684
242.390,-0.10547,-0.07608,1.27761
242.400,-0.10410,-0.09549,1.16313
242.410,-0.16505,-0.08802,1.15329
242.420,-0.15738,-0.09339,1.11453
242.430,-0.22559,-0.08718,1.06417
242.440,-0.21057,-0.13082,1.04544
242.450,-0.18976,-0.08894,1.02375
242.460,-0.18046,-0.14783,0.98925
242.470,-0.17735,-0.13868,0.95263
242.480,-0.12550,-0.14381,0.92548
242.490,-0.11788,-0.14368,0.83137
242.500,-0.15085,-0.14453,0.85389
242.510,-0.09518,-0.11027,0.79046
242.520,-0.08473,-0.16743,0.71991
242.530,-0.11676,-0.14678,0.62446
242.540,-0.10800,-0.15005,0.56152
242.550,-0.10300,-0.12173,0.48826
242.560,-0.10431,-0.12307,0.44084
242.570,-0.08604,-0.11602,0.43039
242.580,-0.02507,-0.13647,0.36120
242.590,-0.01059,-0.09980,0.42756
242.600,0.01029,-0.09258,0.45449
242.610,0.05135,-0.06271,0.53001
242.620,0.10911,-0.04968,0.65874
242.630,0.17851,-0.02193,0.76535
242.640,0.25714,0.00248,0.90803
242.650,0.27438,0.02539,1.04760
242.660,0.35390,0.04987,1.21476
242.670,0.37195,0.05925,1.36561
242.680,0.38789,0.09979,1.48128
242.690,0.40547,0.10110,1.58734
242.700,0.38393,0.12575,1.59218
242.710,0.30394,0.15354,1.63707
242.720,0.26020,0.11768,1.61532
242.730,0.21522,0.23167,1.57890
242.740,0.15704,0.20244,1.52668
242.750,0.10411,0.20593,1.46450
242.760,0.00653,0.19411,1.38040
242.770,-0.02644,0.20888,1.28508
242.780,-0.13095,0.18276,1.23218
242.790,-0.17188,0.21433,1.14451
242.800,-0.19829,0.16619,1.11627
242.810,-0.22633,0.16783,1.06466
242.820,-0.19259,0.17059,0.99080
242.830,-0.26714,0.20508,0.99545
242.840,-0.21078,0.14177,0.98647
242.850,-0.16276,0.15853,0.92988
242.860,-0.17590,0.09810,0.89266
242.870,-0.13332,0.12711,0.82293
242.880,-0.09858,0.14863,0.75987
242.890,-0.13170,0.11157,0.70754
242.900,-0.10302,0.04830,0.59777
242.910,-0.07180,0.07958,0.50196
242.920,-0.10431,0.05930,0.40822
242.930,-0.10122,0.08399,0.37970
242.940,-0.06330,0.04942,0.33994
242.950,-0.02994,0.01566,0.32929
242.960,-0.01673,0.03582,0.36884
242.970,0.02191,0.01965,0.43726
242.980,0.12197,-0.01380,0.53633
242.990,0.14406,0.02240,0.71428
243.000,0.23722,0.02290,0.80381
243.010,0.27996,0.02759,1.00991
243.020,0.36522,0.03745,1.17110
243.030,0.35362,0.00839,1.32428
243.040,0.37950,-0.01957,1.44220
243.050,0.42071,-0.01050,1.57119
243.060,0.36797,0.00078,1.61483
243.070,0.36008,0.01940,1.64353
243.080,0.33811,-0.01199,1.66900
243.090,0.20659,-0.02303,1.60908
243.100,0.17585,-0.03459,1.52284
243.110,0.11327,-0.04060,1.48981
243.120,0.01090,-0.01381,1.41799
243.130,-0.07853,-0.06613,1.31787
243.140,-0.12628,-0.08277,1.22618
243.150,-0.18558,-0.09017,1.17017
243.160,-0.20055,-0.11799,1.12220
243.170,-0.22602,-0.14898,1.04303
243.180,-0.23621,-0.16528,0.98682
243.190,-0.21157,-0.15680,0.99331
243.200,-0.17695,-0.12914,0.98454
243.210,-0.18571,-0.13829,0.90307
243.220,-0.14835,-0.19088,0.85247
243.230,-0.12820,-0.17641,0.82242
243.240,-0.15904,-0.17282,0.74211
243.250,-0.13253,-0.18947,0.65199
243.260,-0.13948,-0.14551,0.60388
243.270,-0.15390,-0.15026,0.48456
243.280,-0.10817,-0.14922,0.43325
243.290,-0.12232,-0.14316,0.39002
243.300,-0.06999,-0.16118,0.34290
243.310,-0.07974,-0.08565,0.37027
243.320,-0.00388,-0.08179,0.40908
243.330,0.01240,-0.06387,0.47785
243.340,0.11634,-0.06388,0.57836
243.350,0.15884,-0.03801,0.75328
243.360,0.22139,0.00980,0.90004
243.370,0.31403,0.04718,1.06190
243.380,0.33631,0.08472,1.21028
243.390,0.38257,0.06001,1.34621
243.400,0.39674,0.09502,1.44251
243.410,0.41163,0.07836,1.58500
243.420,0.40277,0.09127,1.62596
243.430,0.35966,0.16909,1.65884
243.440,0.27783,0.15723,1.69133
243.450,0.24268,0.14791,1.62519
243.460,0.12357,0.17441,1.54486
243.470,0.04790,0.21196,1.45528
243.480,-0.01613,0.21734,1.38822
243.490,-0.06137,0.17864,1.30741
243.500,-0.16308,0.23511,1.20554
243.510,-0.16545,0.19292,1.14297
243.520,-0.21325,0.20645,1.09997
243.530,-0.23553,0.19375,1.03817
243.540,-0.20723,0.18306,1.00533
243.550,-0.23795,0.15341,0.96541
243.560,-0.16256,0.15942,0.98970
243.570,-0.19517,0.15231,0.88801
243.580,-0.17190,0.12955,0.83850
243.590,-0.12933,0.12209,0.75682
243.600,-0.14507,0.12888,0.74118
243.610,-0.11625,0.08468,0.62795
243.620,-0.17238,0.09516,0.57724
243.630,-0.13527,0.06677,0.48056
243.640,-0.10878,0.08940,0.43879
243.650,-0.07986,0.02384,0.34862
243.660,-0.06292,0.07022,0.34678
243.670,-0.03203,0.02682,0.38084
243.680,0.01860,0.07404,0.43169
243.690,0.05925,0.03579,0.51336
243.700,0.06664,0.04012,0.61894
243.710,0.20220,0.01651,0.74906
243.720,0.22033,0.03031,0.91960
243.730,0.30219,0.02741,1.04623
243.740,0.34868,0.00795,1.22449
243.750,0.38110,0.02275,1.40440
243.760,0.37564,-0.06363,1.51425
243.770,0.35705,-0.01392,1.55971
243.780,0.35375,-0.00613,1.64432
243.790,0.34936,-0.00307,1.63662
243.800,0.24671,-0.00133,1.63295
243.810,0.18862,-0.03461,1.62390
243.820,0.13788,-0.04728,1.49211
243.830,0.03029,-0.03299,1.42384
243.840,-0.03544,-0.03926,1.36804
243.850,-0.09047,-0.06011,1.29201
243.860,-0.14250,-0.09111,1.20178
243.870,-0.21139,-0.05048,1.16716
243.880,-0.21537,-0.11324,1.08760
243.890,-0.22401,-0.12352,1.05647
243.900,-0.25916,-0.10753,1.01847
243.910,-0.22177,-0.12095,0.98131
243.920,-0.22667,-0.14731,0.96822
243.930,-0.19329,-0.18776,0.89712
243.940,-0.16473,-0.17375,0.88876
243.950,-0.16820,-0.16968,0.81991
243.960,-0.13498,-0.14254,0.74672
243.970,-0.12899,-0.12148,0.69117
243.980,-0.12003,-0.18858,0.56963
243.990,-0.12328,-0.15285,0.48363
244.000,-0.09970,-0.17668,0.42272
244.010,-0.09891,-0.15060,0.35761
244.020,-0.11702,-0.15057,0.34394
244.030,-0.06709,-0.08252,0.34148
244.040,-0.01300,-0.09168,0.43313
244.050,0.04134,-0.06924,0.46880
244.060,0.10947,-0.05129,0.58730
244.070,0.14959,-0.02080,0.73963
244.080,0.26937,0.00453,0.87888
244.090,0.28598,0.00752,1.05153
244.100,0.33734,0.01220,1.21675
244.110,0.35983,0.04352,1.38429
244.120,0.37181,0.06094,1.46013
244.130,0.38871,0.11871,1.56872
244.140,0.37125,0.11835,1.64060
244.150,0.32954,0.17205,1.66456
244.160,0.30862,0.17267,1.69304
244.170,0.20476,0.14397,1.62843
244.180,0.12965,0.18258,1.56839
244.190,0.06931,0.15564,1.42683
244.200,-0.02605,0.17971,1.38045
244.210,-0.08008,0.19450,1.30382
244.220,-0.17365,0.18445,1.19129
244.230,-0.21726,0.23759,1.14615
244.240,-0.21876,0.20912,1.11413
244.250,-0.24125,0.17980,1.07316
244.260,-0.25594,0.20536,1.04701
244.270,-0.23082,0.14636,0.99329
244.280,-0.21607,0.14714,0.94747
244.290,-0.21820,0.15803,0.93182
244.300,-0.19775,0.10538,0.87527
244.310,-0.16820,0.12802,0.82041
244.320,-0.18110,0.10699,0.70224
244.330,-0.16395,0.10016,0.65935
244.340,-0.13445,0.11229,0.58381
244.350,-0.13902,0.07426,0.49439
244.360,-0.13920,0.05748,0.42146
244.370,-0.13386,0.01591,0.36995
244.380,-0.11481,0.04208,0.32956
244.390,-0.06676,0.02139,0.37035
244.400,0.01677,0.02269,0.38806
244.410,0.03749,0.01078,0.41968
244.420,0.05725,0.02597,0.56608
244.430,0.16065,-0.00718,0.69816
244.440,0.19489,0.01377,0.86070
244.450,0.26993,-0.01422,1.01676
244.460,0.30989,-0.03232,1.18803
244.470,0.40104,-0.00641,1.34221
244.480,0.36048,0.00600,1.44863
244.490,0.39323,-0.02320,1.56259
244.500,0.35730,-0.01015,1.63821
244.510,0.35070,-0.02634,1.64585
244.520,0.28977,-0.04706,1.66036
244.530,0.24357,-0.02359,1.63811
244.540,0.15857,-0.05725,1.53381
244.550,0.05233,-0.04728,1.48373
244.560,0.04799,-0.09548,1.43580
244.570,-0.06952,-0.07584,1.31672
244.580,-0.15180,-0.07900,1.21789
244.590,-0.18396,-0.09770,1.17655
244.600,-0.20855,-0.10023,1.10749
244.610,-0.22830,-0.11829,1.04087
244.620,-0.23646,-0.13780,1.02689
244.630,-0.22292,-0.13858,0.97616
244.640,-0.21340,-0.17348,0.93487
244.650,-0.23212,-0.16455,0.94875
244.660,-0.15629,-0.18168,0.83932
244.670,-0.14362,-0.15013,0.85745
244.680,-0.15425,-0.18435,0.77262
244.690,-0.15990,-0.21567,0.71322
244.700,-0.15240,-0.18235,0.63337
244.710,-0.15363,-0.20112,0.54012
244.720,-0.14316,-0.15941,0.43499
244.730,-0.17097,-0.14818,0.37334
244.740,-0.07791,-0.16176,0.35399
244.750,-0.05758,-0.15432,0.36750
244.760,-0.07747,-0.11262,0.41531
244.770,0.02081,-0.11308,0.42238
244.780,0.05826,-0.08982,0.55716
244.790,0.11573,-0.05992,0.66891
244.800,0.19315,-0.01315,0.81748
244.810,0.20992,-0.03067,0.99015
244.820,0.29926,0.00863,1.08766
244.830,0.34447,0.09604,1.29260
244.840,0.37268,0.11068,1.40128
244.850,0.35384,0.11815,1.54782
244.860,0.38072,0.11561,1.61408
244.870,0.36413,0.14864,1.68141
244.880,0.30445,0.14258,1.68259
244.890,0.23043,0.11042,1.61451
244.900,0.21705,0.16473,1.58031
244.910,0.06757,0.17555,1.53679
244.920,0.02403,0.19170,1.43332
244.930,-0.05939,0.20412,1.35454
244.940,-0.08794,0.22809,1.29321
244.950,-0.17233,0.19374,1.21877
244.960,-0.20607,0.16866,1.13335
244.970,-0.23175,0.17825,1.10267
244.980,-0.27347,0.18658,1.06083
244.990,-0.26886,0.16137,1.04440
245.000,-0.24774,0.13615,0.98201
245.010,-0.20859,0.15036,0.97130
245.020,-0.20646,0.10403,0.89631
245.030,-0.19915,0.09601,0.86146
245.040,-0.15380,0.10860,0.80592
245.050,-0.21022,0.07156,0.72709
245.060,-0.18861,0.06772,0.63765
245.070,-0.20622,0.06334,0.54741
245.080,-0.12509,0.05135,0.48435
245.090,-0.14095,0.02303,0.41589
245.100,-0.10365,0.04025,0.36441
245.110,-0.10107,0.00772,0.36030
245.120,-0.04483,0.05257,0.33413
245.130,-0.02432,0.00602,0.42493
245.140,0.03899,0.02158,0.46909
245.150,0.09560,0.02019,0.60304
245.160,0.16030,-0.00493,0.76908
245.170,0.25001,-0.02019,0.91876
245.180,0.24152,0.01084,1.04862
245.190,0.32061,-0.03523,1.20201
245.200,0.36000,-0.03552,1.37465
245.210,0.37388,-0.00188,1.46263
245.220,0.36265,-0.02266,1.55824
245.230,0.33794,-0.03830,1.62614
245.240,0.33870,-0.04065,1.67263
245.250,0.25020,-0.05419,1.61623
245.260,0.23181,-0.00337,1.55299
245.270,0.11773,-0.03644,1.55833
245.280,0.02334,-0.08413,1.47047
245.290,-0.03488,-0.08565,1.37706
